timestamp,frobenius_norm
459.961257,0.033247
460.001257,0.033460
460.001257,0.033410
460.061257,0.033702
460.061257,0.033599
460.101257,0.033731
460.101257,0.033624
460.161257,0.034140
460.161257,0.034192
460.201257,0.034471
460.201257,0.034466
460.261257,0.034800
460.261257,0.034721
460.301257,0.034879
460.301257,0.034786
460.361257,0.035259
460.361257,0.035276
460.401257,0.035548
460.401257,0.035533
460.461257,0.035861
460.461257,0.035769
460.521257,0.036022
460.521257,0.035871
460.561257,0.036211
460.561257,0.036236
460.621262,0.036605
460.621262,0.036535
460.661262,0.036725
460.661262,0.036645
460.721257,0.036902
460.721257,0.036755
460.761257,0.037083
460.761257,0.037102
460.821257,0.037476
460.821257,0.037406
460.861256,0.037592
460.861256,0.037508
460.921257,0.037792
460.921257,0.037656
460.961258,0.038042
460.961258,0.038100
461.021257,0.038516
461.021257,0.038471
461.081256,0.038788
461.081256,0.038664
461.121257,0.038789
461.121257,0.038659
461.181257,0.039110
461.181257,0.039085
461.221257,0.039292
461.221257,0.039219
461.281257,0.039501
461.281257,0.039359
461.321257,0.039457
461.321257,0.039306
461.381257,0.039764
461.381257,0.039736
461.421257,0.039940
461.421257,0.039861
461.481257,0.040129
461.481257,0.039971
461.521257,0.040077
461.521257,0.039926
461.581257,0.040342
461.581257,0.040283
461.621257,0.040465
461.621257,0.040367
461.681257,0.040610
461.681257,0.040430
461.741256,0.040751
461.741256,0.040612
461.781257,0.040744
461.781257,0.040606
461.841257,0.040825
461.841257,0.040622
461.881257,0.040669
461.881257,0.040475
461.941257,0.040840
461.941257,0.040744
461.981257,0.040902
461.981257,0.040784
462.041257,0.041014
462.041257,0.040820
462.081257,0.040893
462.081257,0.040713
462.141257,0.040993
462.141257,0.040828
462.181257,0.040930
462.181257,0.040768
462.241257,0.040965
462.241257,0.040740
462.301257,0.040896
462.301257,0.040634
462.341257,0.040831
462.341257,0.040729
462.401257,0.041017
462.401257,0.040848
462.441257,0.040973
